journal,title,abstract,doi,authors,publication_date,year,type,cited_by_count,openalex_id,url,country,FID,sentiment,score
Science,Power shift in Senate could bring major changes in U.S. science and climate policy,,https://doi.org/10.1126/science.abg4488,David Malakoff,2021-01-06,2021,article,0,https://openalex.org/W3119211308,https://openalex.org/W3119211308,United States,1280,neutral,0.6
Science,‘What changes is the commitment.’ Biden adviser on the next phase of U.S. pandemic response,,https://doi.org/10.1126/science.abg4514,Jon Cohen,2021-01-06,2021,article,0,https://openalex.org/W3120220296,https://openalex.org/W3120220296,United States,1281,positive,0.8
Science,U.S. law sets stage for boost to artificial intelligence research,Congress authorizes ramp up in AI spending and backs planning for a national cloud computing resource.,https://doi.org/10.1126/science.371.6525.112,Jeffrey Mervis,2021-01-07,2021,article,3,https://openalex.org/W3120016102,https://openalex.org/W3120016102,United States,1282,positive,0.8
Science,Dismay greets end of U.S. effort to curb devastating forest pest,"States, tribes oppose federal move to end quarantines and rely on tiny parasitic wasps to fight invasive beetle.",https://doi.org/10.1126/science.371.6525.111,Gabriel Popkin,2021-01-07,2021,article,0,https://openalex.org/W3120078840,https://openalex.org/W3120078840,United States,1283,negative,0.9
Science,Dismay greets end of U.S. effort to curb spread of tree-killing beetle,,https://doi.org/10.1126/science.abg4684,Gabriel Popkin,2021-01-07,2021,article,0,https://openalex.org/W3120079250,https://openalex.org/W3120079250,United States,1284,negative,0.95
Science,Are monarchs endangered? Scientists debate as United States mulls protection,,https://doi.org/10.1126/science.abg4914,Elizabeth Pennisi,2021-01-08,2021,article,2,https://openalex.org/W3120131862,https://openalex.org/W3120131862,United States,1285,neutral,0.9
Science,Data-driven solutions to U.S. polarization,"In their Policy Forum “Political sectarianism in America” (30 October 2020, p. 533), E. J. Finkel et al. summarize research on the multiple sources of the decades-long U.S. march to toxic polarization. However, the mitigation tactics they offer seem piecemeal and insufficient. To reverse a 50-year trajectory of runaway division (1), we need an evidence-based strategy tailored to structural change.",https://doi.org/10.1126/science.abg1730,Peter T. Coleman,2021-01-14,2021,article,0,https://openalex.org/W3118484806,https://openalex.org/W3118484806,United States,1286,positive,0.8
Science,Statisticians hail early departure of U.S. Census director,,https://doi.org/10.1126/science.abg6506,Jeffrey Mervis,2021-01-19,2021,article,0,https://openalex.org/W3125093870,https://openalex.org/W3125093870,United States,1287,positive,0.9
Science,"Controversial study says U.S. labs use 111 million mice, rats","Figure is more than seven times some estimates, but critics say analysis is flawed.",https://doi.org/10.1126/science.371.6527.332,David Grimm,2021-01-21,2021,article,21,https://openalex.org/W3123434568,https://openalex.org/W3123434568,United States,1288,negative,0.8
Science,Parting Trump memo on U.S. research security seen as road map for Biden,,https://doi.org/10.1126/science.abg8064,Jeffrey Mervis,2021-01-28,2021,article,2,https://openalex.org/W3129066722,https://openalex.org/W3129066722,United States,1289,neutral,0.8
Science,Age groups that sustain resurging COVID-19 epidemics in the United States,"After initial declines, in mid-2020 a resurgence in transmission of novel coronavirus disease (COVID-19) occurred in the United States and Europe. As efforts to control COVID-19 disease are reintensified, understanding the age demographics driving transmission and how these affect the loosening of interventions is crucial. We analyze aggregated, age-specific mobility trends from more than 10 million individuals in the United States and link these mechanistically to age-specific COVID-19 mortality data. We estimate that as of October 2020, individuals aged 20 to 49 are the only age groups sustaining resurgent SARS-CoV-2 transmission with reproduction numbers well above one and that at least 65 of 100 COVID-19 infections originate from individuals aged 20 to 49 in the United States. Targeting interventions-including transmission-blocking vaccines-to adults aged 20 to 49 is an important consideration in halting resurgent epidemics and preventing COVID-19-attributable deaths.",https://doi.org/10.1126/science.abe8372,Mélodie Monod; Alexandra Blenkinsop; Xiaoyue Xi; Daniel J. Hebert; Sivan Bershan; Simon Tietze; Marc Baguelin; Valerie C. Bradley; Yu Chen; Helen Coupland; Sarah Filippi; Jonathan Ish-Horowicz; Martin McManus; Thomas A. Mellan; Axel Gandy; Michael Hutchinson; H. Juliette T. Unwin; Sabine van Elsland; Michaela Vollmer; Sebastian Weber; Hong Zhu; Anne Bezancon; Neil M. Ferguson; Swapnil Mishra; Seth Flaxman; Samir Bhatt; Oliver Ratmann,2021-02-02,2021,article,360,https://openalex.org/W3129149202,https://openalex.org/W3129149202,United States,1290,neutral,0.95
Science,U.S. scientists want Congress to look into complaints of racial profiling in China Initiative,,https://doi.org/10.1126/science.abg9532,Jeffrey Mervis,2021-02-05,2021,article,2,https://openalex.org/W3126339646,https://openalex.org/W3126339646,United States,1291,negative,0.8
Science,Lizards may be protecting people from Lyme disease in the southeastern United States,,https://doi.org/10.1126/science.abg9295,Harini Barath,2021-02-05,2021,article,0,https://openalex.org/W3128872887,https://openalex.org/W3128872887,United States,1292,positive,0.95
Science,United States rushes to fill void in viral sequencing,Some experts say Biden administration plan is too modest to track fast-evolving variants as they arise and spread.,https://doi.org/10.1126/science.371.6530.657,Meredith Wadman,2021-02-11,2021,article,7,https://openalex.org/W3127067019,https://openalex.org/W3127067019,United States,1293,neutral,0.8
Science,Road map to U.S. fusion power plant comes into clearer focus—sort of,,https://doi.org/10.1126/science.abh1729,Adrian Cho,2021-02-19,2021,article,2,https://openalex.org/W3133366944,https://openalex.org/W3133366944,United States,1294,neutral,0.6
Science,U.S. National Science Foundation could get $600 million in pandemic relief bill,,https://doi.org/10.1126/science.abh2014,Jeffrey Mervis,2021-02-22,2021,article,0,https://openalex.org/W3131732882,https://openalex.org/W3131732882,United States,1295,neutral,0.9
Science,U.S. immigration reform for STEM doctorates,"In their Policy Forum “Rethinking immigration policies for STEM doctorates” (22 January, p. [350][1]), M. Roach and J. Skrentny suggest that U.S. immigration reform should provide an easier path to permanent residency for those who work in science, technology, engineering, and mathematics (STEM) fields and have Ph.D.s from U.S. universities. Before implementing the strategies they suggest, policy-makers should address such a program's unintended consequences.

Granting permanent residency to STEM doctorates upon graduation may stimulate educational institutions to seek STEM designations for their traditional non-STEM programs, such as business, management, and social sciences, to attract more foreign applicants. To counteract declining international applications ([ 1 ][2]), some business schools have already been working with the U.S. Department of Homeland Security to classify their MBA programs as STEM programs. This designation would make international students with F-1 visas eligible for an extended Optional Practical Training period ([ 2 ][3]), currently an extra benefit granted to STEM students only ([ 3 ][4]).

Indiscriminately expanding the scale of STEM designations could conversely result in chaotic consequences in the immigration system. Each year, there are approximately 140,000 employment-based immigrant visas made available to qualified applicants around the world ([ 4 ][5]). Granting green cards to all STEM doctorates, including those graduating from the nontraditional STEM-designated programs such as business, management, and social science, could crowd out applicants who majored in science and engineering, potentially leading to unpredictable and long delays for all types of immigration applications. As a result, the U.S. Citizenship and Immigration Services may have to implement new rules to score and prioritize the extremely high volume of applications.

Permanent residency for STEM doctorates may also spur some universities to adopt new strategies. Of the 4034 U.S. postsecondary institutions in 2019, 736 were private for-profit institutions ([ 5 ][6]). These institutions may consider launching “accelerated” doctorate programs as a new revenue stream and lower the admission bar for students applying for these programs for the purposes of immigration. Proper oversight by accreditation agencies could ensure the continued integrity and rigor of the acceptance, supervision, and graduation of STEM doctoral students to prevent abuse of the system.

Scientific, technological, and engineering advancement is a critical foundation of U.S. competitiveness, and the talented, qualified STEM doctorates studying and working in this country are key to maintaining an edge in these fields. Thus, the proposed policy should be designed to primarily benefit those who are contributing to the traditional STEM disciplines after completing rigorous training.

1. [↵][7]1. C. Cutter
 , “Elite M.B.A. programs report steep drop in applications,” Wall Street Journal (2019).
 

2. [↵][8]U.S. Department of Homeland Security, STEM OPT Extension Overview (2016); .
 

3. [↵][9]1. M. Cheng
 , “Why MBA programs want to be classified as STEM studies,” QUART at WORK (2020).
 

4. [↵][10]U.S. Citizenship and Immigration Services, Permanent Workers (2020); [www.uscis.gov/working-in-the-united-states/permanent-workers][11].
 

5. [↵][12]National Center for Education Statistics, “Number of degree-granting postsecondary institutions and enrollment in these institutions, by enrollment size, control, and classification of institution: Fall 2018” (2018); .

 [1]: http://www.sciencemag.org/content/371/6527/350
 [2]: #ref-1
 [3]: #ref-2
 [4]: #ref-3
 [5]: #ref-4
 [6]: #ref-5
 [7]: #xref-ref-1-1 View reference 1 in text
 [8]: #xref-ref-2-1 View reference 2 in text
 [9]: #xref-ref-3-1 View reference 3 in text
 [10]: #xref-ref-4-1 View reference 4 in text
 [11]: http://www.uscis.gov/working-in-the-united-states/permanent-workers
 [12]: #xref-ref-5-1 View reference 5 in text",https://doi.org/10.1126/science.abg8906,Jianyang Geng,2021-02-25,2021,article,0,https://openalex.org/W3131541949,https://openalex.org/W3131541949,United States,1296,neutral,0.9
Science,Butterflies are vanishing in the western U.S.—but not for the reasons scientists thought,,https://doi.org/10.1126/science.abh3625,Elizabeth Pennisi,2021-03-04,2021,article,0,https://openalex.org/W3133526953,https://openalex.org/W3133526953,United States,1297,negative,0.9
Science,U.S. panel calls for new digital service academy to bolster federal workforce,,https://doi.org/10.1126/science.abh4280,Jeffrey Mervis,2021-03-08,2021,article,0,https://openalex.org/W3133716503,https://openalex.org/W3133716503,United States,1298,positive,0.8
Science,"U.S. needs solar geoengineering research program, National Academies says",,https://doi.org/10.1126/science.abi7089,Paul Voosen,2021-03-25,2021,article,33,https://openalex.org/W3141908570,https://openalex.org/W3141908570,United States,1299,neutral,0.9
Science,Syringe size and supply issues continue to waste COVID-19 vaccine doses in United States,,https://doi.org/10.1126/science.abi6931,Sofia Moutinho,2021-03-26,2021,article,6,https://openalex.org/W3149374947,https://openalex.org/W3149374947,United States,1300,negative,0.98
Science,"Nuclear fallout is showing up in U.S. honey, decades after bomb tests",,https://doi.org/10.1126/science.abj0989,Nikk Ogasa,2021-04-20,2021,article,2,https://openalex.org/W3157042807,https://openalex.org/W3157042807,United States,1301,negative,0.85
Science,"U.S. national academy picks record number of women, minorities as part of diversity push",,https://doi.org/10.1126/science.abj1910,Jeffrey Mervis,2021-04-26,2021,article,2,https://openalex.org/W3158211673,https://openalex.org/W3158211673,United States,1302,positive,0.9
Science,Transformative climate adaptation in the United States: Trends and prospects,"As climate change intensifies, civil society is increasingly calling for transformative adaptation that redresses drivers of climate vulnerability. We review trends in how U.S. federal government, private industry and civil society are planning for climate adaptation. We find growing divergence in their approaches and impacts. This incoherence increases maladaptive investment in climate-blind infrastructure, justice-blind reforms in financial and professional sectors, and greater societal vulnerability to climate impacts. If these actors were to proactively and deliberatively engage in transformative adaptation, they would need to address the material, relational and normative factors that hold current systems in place. Drawing on a review of transformation and collective impact literatures, we conclude with directions for research and policy engagement to support more transformative adaptation moving forward.",https://doi.org/10.1126/science.abc8054,Linda Shi; Susanne C. Moser,2021-04-29,2021,article,239,https://openalex.org/W3159918457,https://openalex.org/W3159918457,United States,1303,neutral,0.8
Science,"As U.S. pandemic subsides, conferences explore ‘hybrids’","Societies aim to harness the best of in-person and virtual meetings, but it won't be easy.",https://doi.org/10.1126/science.372.6543.673,Katie Langin,2021-05-13,2021,article,3,https://openalex.org/W3161871350,https://openalex.org/W3161871350,United States,1304,positive,0.9
Science,Senate panel backs funding ban on U.S. researchers in Chinese talent programs,,https://doi.org/10.1126/science.abj4564,Jeffrey Mervis,2021-05-13,2021,article,0,https://openalex.org/W3160229274,https://openalex.org/W3160229274,United States,1305,neutral,0.8
Science,United States set to allow more facilities to produce marijuana for research,,https://doi.org/10.1126/science.abj5123,Meredith Wadman,2021-05-17,2021,article,2,https://openalex.org/W3162691189,https://openalex.org/W3162691189,United States,1306,positive,0.7
Science,"As plan for new U.S. health agency to speed treatments takes shape, doubts remain",,https://doi.org/10.1126/science.abj7390,Jocelyn Kaiser,2021-05-29,2021,article,1,https://openalex.org/W3170889061,https://openalex.org/W3170889061,United States,1307,negative,0.7
Science,Work undone—HIV/AIDS in the USA,"This month marks a somber anniversary—40 years since the first reported cases in the United States of what would later become known as AIDS. There have been tremendous basic, clinical, and prevention advances in HIV science over the past four decades. Yet, despite widespread messaging that the United States is on track to “end AIDS,” the latest trends in infection tell a different story. One fundamental reality underlies the country's failure to achieve control of the HIV epidemic and could undermine efforts to end AIDS—the lack of access to health care for all Americans.",https://doi.org/10.1126/science.abk0619,Chris Beyrer,2021-06-25,2021,article,0,https://openalex.org/W3173964228,https://openalex.org/W3173964228,United States,1308,negative,0.7
Science,Songbirds are mysteriously dying across the eastern U.S. Scientists are scrambling to find out why,,https://doi.org/10.1126/science.abk3325,David Malakoff,2021-07-06,2021,article,0,https://openalex.org/W3181122826,https://openalex.org/W3181122826,United States,1309,negative,0.9
Science,"We need to know more, research security panel tells U.S. officials",,https://doi.org/10.1126/science.abl3822,Jeffrey Mervis,2021-07-09,2021,article,0,https://openalex.org/W3180822742,https://openalex.org/W3180822742,United States,1310,neutral,0.9
Science,Something is killing U.S. birds. It's not cicadas,"Birds with crusty eyes and neurological damage found in nine states and Washington, D.C.",https://doi.org/10.1126/science.373.6551.146,David Malakoff; Erik Stokstad,2021-07-09,2021,article,0,https://openalex.org/W3180918331,https://openalex.org/W3180918331,United States,1311,negative,0.9
Science,"Congress takes first spending steps, with good news for U.S. research agencies",,https://doi.org/10.1126/science.abl4154,Science Staff,2021-07-12,2021,article,0,https://openalex.org/W4206014397,https://openalex.org/W4206014397,United States,1312,positive,0.9
Science,Studies probe how payouts affect U.S. vaccination rates,Money can sometimes tip the balance for the hesitant,https://doi.org/10.1126/science.373.6555.611,Anil Oza,2021-08-05,2021,article,9,https://openalex.org/W3188902358,https://openalex.org/W3188902358,United States,1313,neutral,0.95
Science,Linking Arctic variability and change with extreme winter weather in the United States,"The Arctic is warming at a rate twice the global average and severe winter weather is reported to be increasing across many heavily populated mid-latitude regions, but there is no agreement on whether a physical link exists between the two phenomena. We use observational analysis to show that a lesser-known stratospheric polar vortex (SPV) disruption that involves wave reflection and stretching of the SPV is linked with extreme cold across parts of Asia and North America, including the recent February 2021 Texas cold wave, and has been increasing over the satellite era. We then use numerical modeling experiments forced with trends in autumn snow cover and Arctic sea ice to establish a physical link between Arctic change and SPV stretching and related surface impacts.",https://doi.org/10.1126/science.abi9167,Judah Cohen; Laurie Agel; Mathew Barlow; Chaim I. Garfinkel; Ian White,2021-09-01,2021,article,386,https://openalex.org/W3197952169,https://openalex.org/W3197952169,United States,1314,neutral,0.9
Science,U.S. astronomers weigh fate of giant telescopes,“Decadal survey” could recommend bailout for struggling projects,https://doi.org/10.1126/science.acx8992,Daniel Clery,2021-09-02,2021,article,0,https://openalex.org/W3197323208,https://openalex.org/W3197323208,United States,1315,neutral,0.9
Science,U.S. ups coronavirus surveillance,"Country has fewer blind spots as variant Mu draws attention, but sequencing challenges remain",https://doi.org/10.1126/science.acx9045,Meredith Wadman,2021-09-09,2021,article,2,https://openalex.org/W3197308883,https://openalex.org/W3197308883,United States,1316,neutral,0.9
Science,U.S. judge acquits researcher charged with hiding China ties,Decision to free former engineering professor Anming Hu could have implications for other China Initiative cases,https://doi.org/10.1126/science.acx9104,Jeffrey Mervis,2021-09-16,2021,article,0,https://openalex.org/W3201518998,https://openalex.org/W3201518998,United States,1317,positive,0.85
Science,Costs balloon for huge new U.S. physics project,Department of Energy says it has no plan to downsize $3 billion neutrino experiment,https://doi.org/10.1126/science.acx9157,Adrian Cho,2021-09-23,2021,article,0,https://openalex.org/W3199542029,https://openalex.org/W3199542029,United States,1318,negative,0.9
Science,Reactor mishap derails U.S. studies with neutron beams,"NIST’s research reactor suffered little damage, but will be offline for months",https://doi.org/10.1126/science.acx9537,Adrian Cho,2021-11-04,2021,article,0,https://openalex.org/W3208789619,https://openalex.org/W3208789619,United States,1319,negative,0.95
Science,Influential U.S. wish list calls for $11 billion space telescope,"Decadal survey says NASA should be frugal and build a series of optical, x-ray, and far-infrared observatories",https://doi.org/10.1126/science.acx9608,Daniel Clery,2021-11-11,2021,article,0,https://openalex.org/W3213316610,https://openalex.org/W3213316610,United States,1320,neutral,0.9
Science,Trial of Harvard chemist poses test for U.S.’s China Initiative,"Prosecution of Charles Lieber “misguided,” critics say",https://doi.org/10.1126/science.acx9784,Jeffrey Mervis,2021-12-09,2021,article,0,https://openalex.org/W4200438078,https://openalex.org/W4200438078,United States,1321,neutral,0.8
Science,Physiological costs of undocumented human migration across the southern United States border,"Political, economic, and climatic upheaval can result in mass human migration across extreme terrain in search of more humane living conditions, exposing migrants to environments that challenge human tolerance. An empirical understanding of the biological stresses associated with these migrations will play a key role in the development of social, political, and medical strategies for alleviating adverse effects and risk of death. We model physiological stress associated with undocumented migration across a commonly traversed section of the southern border of the United States and find that locations of migrant death are disproportionately clustered within regions of greatest predicted physiological stress (evaporative water loss). Minimum values of estimated evaporative water loss were sufficient to cause severe dehydration and associated proximate causes of mortality. Integration of future climate predictions into models increased predicted physiological costs of migration by up to 34.1% over the next 30 years.",https://doi.org/10.1126/science.abh1924,Shane C. Campbell‐Staton; Reena H. Walker; Savannah A. Rogers; Jason De León; Hannah Landecker; Warren P. Porter; Paul D. Mathewson; Ryan A. Long,2021-12-16,2021,article,28,https://openalex.org/W4200450304,https://openalex.org/W4200450304,United States,1322,neutral,0.9
Science,Massive U.S. innovation bills face difficult road in Congress,Lawmakers must reconcile competing visions for boosting research spending and helping high-tech industries.,https://doi.org/10.1126/science.ada1091,Jeffrey Mervis,2022-02-10,2022,article,0,https://openalex.org/W4211103028,https://openalex.org/W4211103028,United States,1323,negative,0.85
Science,U.S. science adviser resigns after bullying charge,Eric Lander's abrupt departure comes as Biden administration pushes research initiatives.,https://doi.org/10.1126/science.ada1086,David Malakoff,2022-02-10,2022,article,0,https://openalex.org/W4211251752,https://openalex.org/W4211251752,United States,1324,negative,0.9
Science,Can U.S. physics overcome its record of exclusion?,Data show white institutions falling short and Black colleges leading the way.,https://doi.org/10.1126/science.ada1656,Jeffrey Mervis,2022-03-03,2022,article,4,https://openalex.org/W4214943453,https://openalex.org/W4214943453,United States,1325,neutral,0.6
Science,Growth at U.S. science agencies curtailed in final budget deal,"Congress boosts defense, shrinks Biden's research vision.",https://doi.org/10.1126/science.adb2056,Jeffrey Mervis,2022-03-17,2022,article,2,https://openalex.org/W4220883350,https://openalex.org/W4220883350,United States,1326,negative,0.9
Science,U.S. pares back neutrino experiment to beat rival,Decision to build troubled megaproject in two phases will add to ballooning cost.,https://doi.org/10.1126/science.abq2798,Adrian Cho,2022-03-31,2022,article,0,https://openalex.org/W4220913977,https://openalex.org/W4220913977,United States,1327,neutral,0.8
Science,Bills to ease cannabis research advance in U.S. Congress,Legislation may allow study of edibles or let universities grow their own plants for research.,https://doi.org/10.1126/science.abq4277,Meredith Wadman,2022-04-14,2022,article,0,https://openalex.org/W4223982026,https://openalex.org/W4223982026,United States,1328,positive,0.9
Science,Census aims for better U.S. statistical portrait,Agency wants to retool its surveys and decennial census to improve efficiency and generate better data.,https://doi.org/10.1126/science.abq8309,Jeffrey Mervis,2022-05-05,2022,article,0,https://openalex.org/W4229029347,https://openalex.org/W4229029347,United States,1329,neutral,0.9
Science,Glacial pace for U.S. Long Covid grants,,https://doi.org/10.1126/science.add4321,Meredith Wadman,2022-06-16,2022,article,3,https://openalex.org/W4282983547,https://openalex.org/W4282983547,United States,1330,negative,0.9
Science,U.S. labs face severe postdoc shortage,"Early-career researchers increasingly avoid low-paying, insecure postdoc positions, a Science investigation finds",https://doi.org/10.1126/science.add6184,Katie Langin,2022-06-23,2022,article,13,https://openalex.org/W4283321893,https://openalex.org/W4283321893,United States,1331,negative,0.9
Science,Scientists decry reversal of U.S. abortion rights,"For some, the ruling limits professional mobility and conference attendance.",https://doi.org/10.1126/science.add8035,Katie Langin,2022-07-07,2022,article,2,https://openalex.org/W4284687342,https://openalex.org/W4284687342,United States,1332,negative,0.9
Science,"Half of Americans anticipate a U.S. civil war soon, survey finds","Findings suggest rising gun violence will spill into the political sphere, driven by conspiracy theories.",https://doi.org/10.1126/science.ade0173,Rodrigo Pérez Ortega,2022-07-21,2022,article,2,https://openalex.org/W4286486473,https://openalex.org/W4286486473,United States,1333,negative,0.9
Science,Massive climate and health bill also benefits U.S. energy labs,Major physics projects and national lab infrastructure will get $1.5 billion over 5 years.,https://doi.org/10.1126/science.ade4425,Jeffrey Mervis; Adrian Cho,2022-08-18,2022,article,1,https://openalex.org/W4292677398,https://openalex.org/W4292677398,United States,1334,positive,0.85
Science,U.S. to require free access to papers on all research it funds,"The plan, to start at the end of 2025, is a blow to journal paywalls, but its impact on publishing is unclear.",https://doi.org/10.1126/science.ade6577,Jeffrey Brainard; Jocelyn Kaiser,2022-09-01,2022,article,16,https://openalex.org/W4294073613,https://openalex.org/W4294073613,United States,1335,positive,0.9
Science,U.S. Antarctic Program has ignored sexual harassment,"Decades of complaints have gone unheeded by NSF and contractors managing operations, employees say.",https://doi.org/10.1126/science.ade8710,Jeffrey Mervis,2022-09-15,2022,article,1,https://openalex.org/W4295923917,https://openalex.org/W4295923917,United States,1336,negative,0.9
Science,Next goal for U.S. initiative: A human brain atlas,,https://doi.org/10.1126/science.ade9955,Jocelyn Kaiser,2022-09-22,2022,article,2,https://openalex.org/W4296804385,https://openalex.org/W4296804385,United States,1337,neutral,0.9
Science,"Multiple lineages of monkeypox virus detected in the United States, 2021–2022","Monkeypox is a viral zoonotic disease endemic in Central and West Africa. In May 2022, dozens of non-endemic countries reported hundreds of monkeypox cases, most with no epidemiological link to Africa. We identified two lineages of monkeypox virus (MPXV) among two 2021 and seven 2022 US monkeypox cases: the major 2022 outbreak variant called B.1 and a minor contemporaneously sampled variant called A.2. Analyses of mutations among these two variants revealed an extreme preference for GA-to-AA mutations indicative of human APOBEC3 cytosine deaminase activity among Clade IIb MPXV (previously West African, Nigeria) sampled since 2017. Such mutations were not enriched within other MPXV clades. These findings suggest that APOBEC3 editing may be a recurrent and a dominant driver of MPXV evolution within the current outbreak.",https://doi.org/10.1126/science.add4153,Crystal M. Gigante; Bette Korber; Matthew H. Seabolt; Kimberly Wilkins; Whitni Davidson; Agam K. Rao; Hui Zhao; Todd G. Smith; Christine M. Hughes; Faisal S. Minhaj; Michelle A. Waltenburg; James Theiler; Sandra Smole; Glen R. Gallagher; David Blythe; Robert Myers; Joann Schulte; Joey Stringer; Philip Lee; Rafael Mendoza; LaToya A. Griffin-Thomas; Jenny Crain; Jade Murray; Annette Atkinson; Anthony H. Gonzalez; June Nash; Dhwani Batra; Inger K. Damon; Jennifer H. McQuiston; Christina L. Hutson; Andrea M. McCollum; Yu Li,2022-10-20,2022,article,283,https://openalex.org/W4306902108,https://openalex.org/W4306902108,United States,1338,neutral,0.9
Science,Indictment of monkey importers could disrupt U.S. research,Alleged Cambodian smuggling ring poses dangers to wild macaques and the drug studies they're used in.,https://doi.org/10.1126/science.adg0518,David Grimm,2022-12-01,2022,article,4,https://openalex.org/W4310706089,https://openalex.org/W4310706089,United States,1339,negative,0.9
Science,New U.S. law aims to light up medical research on cannabis,Biden signs bill streamlining pot studies and production.,https://doi.org/10.1126/science.adg1903,Meredith Wadman,2022-12-08,2022,article,1,https://openalex.org/W4311883459,https://openalex.org/W4311883459,United States,1340,positive,0.85
Science,U.S. scientists brace for greater scrutiny of risky research,"Expert panel recommends broader reviews of research involving pathogens or toxins that could have ""dual use"".",https://doi.org/10.1126/science.adg9442,Jocelyn Kaiser,2023-02-02,2023,article,2,https://openalex.org/W4318960899,https://openalex.org/W4318960899,United States,1341,negative,0.9
Science,United States tiptoes into solar geoengineering research,"Campaign seeks to understand reflective particles in the stratosphere, which planet-cooling schemes would enhance.",https://doi.org/10.1126/science.adh1706,Paul Voosen,2023-02-16,2023,article,2,https://openalex.org/W4321018357,https://openalex.org/W4321018357,United States,1342,neutral,0.7
Science,U.S. measurement institute’s labs said to need major upgrade,National academies report finds that disrepair at NIST facilities threatens U.S. economic growth.,https://doi.org/10.1126/science.adh1707,Robert F. Service,2023-02-16,2023,article,0,https://openalex.org/W4321018177,https://openalex.org/W4321018177,United States,1343,neutral,0.6
Science,Managing United States–China university relations and risks,US universities must proactively address potential concerns.,https://doi.org/10.1126/science.adg5619,Richard K. Lester; Lily Tsai; Suzanne Berger; Peter Fisher; M. Taylor Fravel; David B. Goldston; Yasheng Huang; Daniela Rus,2023-04-20,2023,article,11,https://openalex.org/W4366507073,https://openalex.org/W4366507073,United States,1344,neutral,0.8
Science,"U.S., European researchers face monkey shortage crisis",Two new reports highlight growing demand and shrinking availability of nonhuman primates for biomedical studies.,https://doi.org/10.1126/science.adi6512,David Grimm,2023-05-11,2023,article,17,https://openalex.org/W4376129126,https://openalex.org/W4376129126,United States,1345,negative,0.95
Science,U.S. planning test reactor to run on weapons-grade uranium,Use of highly enriched fuel in civilian reactor would contravene decades-old nonproliferation policy.,https://doi.org/10.1126/science.adi8796,Adrian Cho,2023-05-25,2023,article,4,https://openalex.org/W4378195013,https://openalex.org/W4378195013,United States,1346,neutral,0.9
Science,U.S. opens new high-security livestock laboratory,Unease greets Kansas facility that will work with dangerous agricultural pathogens.,https://doi.org/10.1126/science.adi8794,Warren Cornwall,2023-05-25,2023,article,0,https://openalex.org/W4378194671,https://openalex.org/W4378194671,United States,1347,neutral,0.8
Science,Legal challenge could weaken science’s role in U.S. regulation,Supreme Court takes up industry case against fisheries rule.,https://doi.org/10.1126/science.adi8795,Jeffrey Mervis,2023-05-25,2023,article,0,https://openalex.org/W4378195074,https://openalex.org/W4378195074,United States,1348,negative,0.9
Science,Scientists protest changes to U.S. pesticide data,Move to reduce scope and frequency of U.S. Geological Survey database sparks concern.,https://doi.org/10.1126/science.adi9902,Virginia Gewin,2023-06-01,2023,article,3,https://openalex.org/W4378976471,https://openalex.org/W4378976471,United States,1349,negative,0.9
Science,U.S. debt deal clouds funding hopes,Civilian programs take a back seat to defense in averting default.,https://doi.org/10.1126/science.adi9900,Jeffrey Mervis,2023-06-01,2023,article,0,https://openalex.org/W4378976334,https://openalex.org/W4378976334,United States,1350,negative,0.9
Science,"Performing science Love + Science David J. Glass In Vitro Productions, New York City Center, New York, NY, USA, 26 May to 6 July 2023.",A biologist captures the humanity of scientific research in a play about the AIDS crisis.,https://doi.org/10.1126/science.adj0762,H. Holden Thorp,2023-06-22,2023,article,0,https://openalex.org/W4381613001,https://openalex.org/W4381613001,United States,1351,neutral,0.8
Science,"Scientists, U.S. counter claims of pandemic patient zero at lab",Intelligence report offers little new on SARS-CoV-2's origin.,https://doi.org/10.1126/science.adj4497,Jon Cohen,2023-06-29,2023,article,3,https://openalex.org/W4382520410,https://openalex.org/W4382520410,United States,1352,neutral,0.9
Science,U.S. military contract could boost status of Black university,Defense research institute aims to turn Howard into a top research university.,https://doi.org/10.1126/science.adj4500,Jeffrey Mervis,2023-06-29,2023,article,0,https://openalex.org/W4382520424,https://openalex.org/W4382520424,United States,1353,positive,0.9
Science,Tensions endanger U.S.-China research agreement,Scientists on both sides welcome decision to continue talks on renewing collaboration.,https://doi.org/10.1126/science.adk5721,Jeffrey Mervis,2023-08-31,2023,article,0,https://openalex.org/W4386316933,https://openalex.org/W4386316933,United States,1354,negative,0.9
Science,U.S. kills effort to hunt dangerous viruses,Critics feared DEEP VZN project could help pathogens jump from animals to humans.,https://doi.org/10.1126/science.adk8218,Jon Cohen,2023-09-14,2023,article,4,https://openalex.org/W4386736918,https://openalex.org/W4386736918,United States,1355,negative,0.85
Science,"No U.S. shutdown, but dim outlook for science funding",Congress faces strong pressure to hold down 2024 spending.,https://doi.org/10.1126/science.adl1807,Jeffrey Mervis,2023-10-06,2023,article,0,https://openalex.org/W4387393048,https://openalex.org/W4387393048,United States,1356,negative,0.75
